"Over your extensive lifespan, you've studied many languages.", "Zgpc jzfc piepydtgp wtqpdaly, jzf'gp defotpo xlyj wlyrflrpd."
You have accumulated a vast array of lived knowledge over the years., Xnt gzud zbbtltkzsdc z uzrs zqqzx ne khudc jmnvkdcfd nudq sgd xdzqr.
"By unraveling memories and connections passed down from your progenitors and buried within your unconscious mind, you learn to convert your inherent magic into psychic power.", "Kh dwajenurwp vnvxarnb jwm lxwwnlcrxwb yjbbnm mxfw oaxv hxda yaxpnwrcxab jwm kdarnm frcqrw hxda dwlxwblrxdb vrwm, hxd unjaw cx lxwenac hxda rwqnanwc vjprl rwcx ybhlqrl yxfna."
"In the long years since Ghorus's day, you've done pretty much everything at one time or another.", "Pu aol svun flhyz zpujl Novybz'z khf, fvb'cl kvul wylaaf tbjo lclyfaopun ha vul aptl vy huvaoly."
You have a keen interest in the origins of your people., Tjp cvqz v fzzi diozmzno di ocz jmdbdin ja tjpm kzjkgz.
"You descend from an angel, a winged messenger from Nirvana or one of the other celestial realms.", "Kag pqeoqzp rday mz mzsqx, m iuzsqp yqeeqzsqd rday Zudhmzm ad azq ar ftq aftqd oqxqefumx dqmxye."
"You build a rapport with an animal, which becomes magically bonded to you.", "Gwc jcqtl i zixxwzb eqbp iv ivquit, epqkp jmkwuma uioqkittg jwvlml bw gwc."
You gain the service of a young animal companion (page 206) that travels with you on your adventures and obeys any simple commands you give it to the best of its abilities., Jzf rlty esp dpcgtnp zq l jzfyr lytxlw nzxalytzy (alrp 206) esle eclgpwd htes jzf zy jzfc logpyefcpd lyo zmpjd lyj dtxawp nzxxlyod jzf rtgp te ez esp mpde zq ted lmtwtetpd.
"You hear animal sounds as conversations instead of unintelligent noise, and you can respond in turn.", "Kag tqmd mzuymx eagzpe me oazhqdemfuaze uzefqmp ar gzuzfqxxusqzf zaueq, mzp kag omz dqebazp uz fgdz."
You have a connection to the creatures of the natural world that allows you to communicate with them on a rudimentary level., Wms fytc y amllcargml rm rfc apcyrspcq md rfc lyrspyj umpjb rfyr yjjmuq wms rm amkkslgayrc ugrf rfck ml y psbgkclrypw jctcj.
"You gain one of the following senses available to your inherent animal: darkvision, low-light vision, or scent (imprecise) 30 feet.", "Oek wqyd edu ev jxu vebbemydw iudiui qlqybqrbu je oekh ydxuhudj qdycqb: tqhalyiyed, bem-bywxj lyiyed, eh isudj (ycfhusyiu) 30 vuuj."
"As your connection to water grows, you can see more easily in places with less light, such as the depths of the ocean.", "Gy euax iuttkizout zu cgzkx mxucy, eua igt ykk suxk kgyore ot vrgiky cozn rkyy romnz, yain gy znk jkvzny ul znk uikgt."
You can deliver silent messages., Aqw ecp fgnkxgt ukngpv oguucigu.
"You descend from a dragon that wields mastery of their magical abilities, such as a fortune dragon or mirage dragon.", "Mci rsgqsbr tfca o rfoucb hvoh kwszrg aoghsfm ct hvswf aouwqoz opwzwhwsg, giqv og o tcfhibs rfoucb cf awfous rfoucb."
Your eye has been magically enhanced to pierce darkness., Ndjg tnt wph qttc bpvxrpaan tcwpcrts id extgrt spgzcthh.
Your physical training encompasses unarmed combat forms., Hxda yqhbrlju cajrwrwp nwlxvyjbbnb dwjavnm lxvkjc oxavb.
Cast detect magic at will as an arcane innate spell, Ecuv fgvgev ocike cv yknn cu cp ctecpg kppcvg urgnn
You have tattoos on your body corresponding to one of the ancient Thassilonian schools of magic., Iye rkfo dkddyyc yx iyeb lyni mybboczyxnsxq dy yxo yp dro kxmsoxd Drkccsvyxskx cmryyvc yp wkqsm.
You are practiced in helping yourself and others don heavy gear., Fvb hyl wyhjapjlk pu olswpun fvbyzlsm huk vaolyz kvu olhcf nlhy.
Stone encases you like armor., Efazq qzomeqe kag xuwq mdyad.
Become trained in a type of armor, Iljvtl ayhpulk pu h afwl vm hytvy
"Like many minotaurs, you take pride in creating items made from stone or metal.", "Ebdx ftgr fbghmtnkl, rhn mtdx ikbwx bg vkxtmbgz bmxfl ftwx ykhf lmhgx hk fxmte."
"As in Life, So in Death", "Xp fk Ifcb, Pl fk Abxqe"
Neither cinders nor winds shall prevent you from seeing those who need help., Ulpaoly jpuklyz uvy dpukz zohss wylclua fvb myvt zllpun aovzl dov ullk olsw.
You keep the bone of an ancestor or a friend to call upon for advice., Wms iccn rfc zmlc md yl ylacqrmp mp y dpgclb rm ayjj snml dmp ybtgac.
Receive a fixed result on a skill check, Zmkmqdm i nqfml zmactb wv i asqtt kpmks
"You've immersed yourself in community learning, particularly around navigating the waters and tending to animals.", "Iye'fo swwobcon iyebcovp sx mywwexsdi vokbxsxq, zkbdsmevkbvi kbyexn xkfsqkdsxq dro gkdobc kxn doxnsxq dy kxswkvc."
You wield weapons designed to work underwater with ease., Csy amiph aietsrw hiwmkrih xs asvo yrhivaexiv amxl iewi.
You've been provided a body part designed for combat., Lbh'ir orra cebivqrq n obql cneg qrfvtarq sbe pbzong.
You have come to better understand the process that made your body and the magic that powers it., Zpv ibwf dpnf up cfuufs voefstuboe uif qspdftt uibu nbef zpvs cpez boe uif nbhjd uibu qpxfst ju.
"You honor your ally’s life, gaining temporary Hit Points equal to your level for 1 minute.", "Brx krqru brxu doob’v olih, jdlqlqj whpsrudub Klw Srlqwv htxdo wr brxu ohyho iru 1 plqxwh."
"You become trained in the Lore skill corresponding to one creature type mentioned by your vow (for example, Fey Lore if your heritage is deny the firstborn pursuit).", "Aqw dgeqog vtckpgf kp vjg Nqtg umknn eqttgurqpfkpi vq qpg etgcvwtg varg ogpvkqpgf da aqwt xqy (hqt gzcorng, Hga Nqtg kh aqwt jgtkvcig ku fgpa vjg hktuvdqtp rwtuwkv)."
You have taken the time to learn about the process of awakening and the experiences of your fellow awakened animals., Jzf slgp elvpy esp etxp ez wplcy lmzfe esp acznpdd zq lhlvpytyr lyo esp piapctpynpd zq jzfc qpwwzh lhlvpypo lytxlwd.
"You once held the head gem of a deceased ancestor or loved one, and it awakened a mysterious power in your own.", "Mci cbqs vszr hvs vsor usa ct o rsqsogsr obqsghcf cf zcjsr cbs, obr wh okoysbsr o amghsfwcig dcksf wb mcif ckb."
"When you awakened, primal magic was released within you.", "Xifo zpv bxblfofe, qsjnbm nbhjd xbt sfmfbtfe xjuijo zpv."
You possess a strong understanding of process among mortals and lawful outsiders alike., Jzf azddpdd l deczyr fyopcdelyotyr zq acznpdd lxzyr xzcelwd lyo wlhqfw zfedtopcd lwtvp.
You have learned the history and origins of your people and how to connect to both your land and sea heritage., Eua ngbk rkgxtkj znk noyzuxe gtj uxomoty ul euax vkuvrk gtj nuc zu iuttkiz zu huzn euax rgtj gtj ykg nkxozgmk.
You are familiar with weapons that excel underwater., Csy evi jeqmpmev amxl aietsrw xlex ibgip yrhivaexiv.
"At home among mire and copse, you flit from river to tree with a dragonfly’s shimmering grace.", "Fy mtrj frtsl rnwj fsi htuxj, dtz kqny kwtr wnajw yt ywjj bnym f iwfltskqd’x xmnrrjwnsl lwfhj."
Your studies make you informed on every subject., Mcif ghirwsg aoys mci wbtcfasr cb sjsfm gipxsqh.
Earn Income by searching for deals, Uqhd Ydsecu ro iuqhsxydw veh tuqbi
Heal yourself or an ally in battle, Mjfq dtzwxjqk tw fs fqqd ns gfyyqj
You have an impressive innate ability to tame and command ferocious beasts., Pfl yrmv re zdgivjjzmv zeerkv rszczkp kf krdv reu tfddreu wviftzflj svrjkj.
"One of your ancestors was a rakshasa, the corrupt and aristocratic reincarnated souls that call Golarion home.", "Mlc md wmsp ylacqrmpq uyq y pyiqfyqy, rfc amppsnr ylb ypgqrmapyrga pcglayplyrcb qmsjq rfyr ayjj Emjypgml fmkc."
Part of your body has an animalistic influence from a planar creature., Grik fw pfli sfup yrj re rezdrczjkzt zewclvetv wifd r gcreri tivrkliv.
Sometimes taking the shortest distance between two points involves removing an obstacle or two., Pljbqfjbp qxhfkd qeb peloqbpq afpqxkzb ybqtbbk qtl mlfkqp fkslisbp objlsfkd xk lypqxzib lo qtl.
Your deity’s blessings manifest in your blood-borne power, Qgmj vwalq’k tdwkkafyk esfaxwkl af qgmj tdggv-tgjfw hgowj
The magic in your blood surges in response to your foe's spell., Bpm uioqk qv gwcz jtwwl aczoma qv zmaxwvam bw gwcz nwm'a axmtt.
You can capably deliver toxins with a blowgun., Jzf nly nlalmwj opwtgpc ezityd htes l mwzhrfy.
"You launch an insightful quip at a foe, distracting them.", "Sio fuohwb uh chmcabnzof kocj un u ziy, xcmnluwncha nbyg."
Your connection to your iruxi ancestors manifests as a simple primal spell that you cast using a fragment of an ancestor's bones., Lbhe pbaarpgvba gb lbhe vehkv naprfgbef znavsrfgf nf n fvzcyr cevzny fcryy gung lbh pnfg hfvat n sentzrag bs na naprfgbe'f obarf.
You have a particular elasticity that makes it easy for you to bounce and squish., Rhn atox t itkmbvnetk xetlmbvbmr matm ftdxl bm xtlr yhk rhn mh uhngvx tgw ljnbla.
Hold your breath longer and gain benefits against inhaled threats, Krog brxu euhdwk orqjhu dqg jdlq ehqhilwv djdlqvw lqkdohg wkuhdwv
"Tapping into the physiology of your draconic ancestor, you can exhale a torrent of energy in a 15-foot cone or a 30-foot line, dealing 1d4 damage.", "Ahwwpun puav aol wofzpvsvnf vm fvby kyhjvupj hujlzavy, fvb jhu leohsl h avyylua vm lulynf pu h 15-mvva jvul vy h 30-mvva spul, klhspun 1k4 khthnl."
"The fire inside you asserts itself as beaming, radiant light.", "Uif gjsf jotjef zpv bttfsut jutfmg bt cfbnjoh, sbejbou mjhiu."
Your light cleanses souls of fear., Ndjg axvwi ratpchth hdjah du utpg.
"Your mother was a sea hag, granting you one sea-green or blue eye.", "Lbhe zbgure jnf n frn unt, tenagvat lbh bar frn-terra be oyhr rlr."
"Your elemental ancestor's legacy asserts itself as brackish water, like the seawater of the ocean.", "Mcif szsasbhoz obqsghcf'g zsuoqm oggsfhg whgszt og pfoqywgv kohsf, zwys hvs gsokohsf ct hvs cqsob."
You've built tools into your innovation so you can access and use them easily., Tjp'qz wpdgo ojjgn dioj tjpm diijqvodji nj tjp xvi vxxznn viy pnz oczh zvndgt.
Fire fascinates you., Zcly zumwchunym sio.
"A condensed burst of flame shoots behind you, propelling you forward with its sheer force.", "V xjiyzinzy wpmno ja agvhz ncjjon wzcdiy tjp, kmjkzggdib tjp ajmrvmy rdoc don nczzm ajmxz."
"Your patron’s power fills you with confidence, letting you sustain a magical working even as a quick burst of laughter leaves your lips.", "Wmsp nyrpml’q nmucp dgjjq wms ugrf amldgbclac, jcrrgle wms qsqrygl y kyegayj umpigle ctcl yq y osgai zspqr md jysefrcp jcytcq wmsp jgnq."
You are among the most common of changelings—those born to sweet hags—and a vibrant green eye signifies that parentage., Mci ofs oacbu hvs acgh qcaacb ct qvobuszwbug—hvcgs pcfb hc gkssh voug—obr o jwpfobh ufssb sms gwubwtwsg hvoh dofsbhous.
Become an expert in a saving throw or Perception, Jmkwum iv mfxmzb qv i aidqvo bpzwe wz Xmzkmxbqwv
You can see equally well even in dense jungles where only a small amount of light shines through., Jzf nly dpp pbflwwj hpww pgpy ty opydp ufyrwpd hspcp zywj l dxlww lxzfye zq wtrse dstypd esczfrs.
"The life energy that helped create the first hobgoblins is particularly potent in you, protecting you from ongoing maladies.", "Rfc jgdc clcpew rfyr fcjncb apcyrc rfc dgpqr fmzemzjglq gq nyprgasjypjw nmrclr gl wms, npmrcargle wms dpmk mlemgle kyjybgcq."
Treat falls as shorter than they are, Xviex jeppw ew wlsvxiv xler xlic evi
You can regain your energy quickly with a brief nap., Fvb jhu ylnhpu fvby lulynf xbpjrsf dpao h iyplm uhw.
You instinctively twist away from danger., Xnt hmrshmbshudkx svhrs zvzx eqnl czmfdq.
You are quick at recognizing broad details about people and things around you., Dtz fwj vznhp fy wjhtlsnensl gwtfi ijyfnqx fgtzy ujtuqj fsi ymnslx fwtzsi dtz.
You have a habit of always being in the way when other creatures attempt to move., Gwc pidm i pijqb wn iteiga jmqvo qv bpm eig epmv wbpmz kzmibczma ibbmuxb bw uwdm.
"Growing up among catfolk has taught you the traditional values of freedom, stewardship, and quick reactions to trouble.", "Hspxjoh vq bnpoh dbugpml ibt ubvhiu zpv uif usbejujpobm wbmvft pg gsffepn, tufxbsetijq, boe rvjdl sfbdujpot up uspvcmf."
You gain access to all uncommon weapons with the catfolk trait., Csy kemr eggiww xs epp yrgsqqsr aietsrw amxl xli gexjspo xvemx.
You can understand the lowing of cattle and similar animals as its own language., Hxd ljw dwmnabcjwm cqn uxfrwp xo ljccun jwm brvruja jwrvjub jb rcb xfw ujwpdjpn.
"You can brew magic in your cauldron, creating useful magical concoctions.", "Oek sqd rhum cqwys yd oekh sqkbthed, shuqjydw kiuvkb cqwysqb sedsesjyedi."
"You are a cel rau, child of a strigoi, one of the first vampires to walk Golarion.", "Zpv bsf b dfm sbv, dijme pg b tusjhpj, pof pg uif gjstu wbnqjsft up xbml Hpmbsjpo."
You can see through darkness., Sio wuh myy nblioab xulehymm.
"You were raised with an aasimar or celestial relative, or you've devoted yourself to researching the secrets of the celestial realms.", "Xnt vdqd qzhrdc vhsg zm zzrhlzq nq bdkdrshzk qdkzshud, nq xnt'ud cdunsdc xntqrdke sn qdrdzqbghmf sgd rdbqdsr ne sgd bdkdrshzk qdzklr."
You've learned how to nurture your environment and to care for your people., Dtz'aj qjfwsji mtb yt szwyzwj dtzw jsanwtsrjsy fsi yt hfwj ktw dtzw ujtuqj.
"You've trained in the weapons favored by your people, becoming a skilled archer and jouster.", "Zpv'wf usbjofe jo uif xfbqpot gbwpsfe cz zpvs qfpqmf, cfdpnjoh b tljmmfe bsdifs boe kpvtufs."
You manipulate your exoskeleton to overlap itself., Kag ymzubgxmfq kagd qjaewqxqfaz fa ahqdxmb ufeqxr.
"You have cultivated your exoskeleton's form for close combat, using knots, whorls, and reinforced branches.", "Jzf slgp nfwetglepo jzfc pizdvpwpezy'd qzcx qzc nwzdp nzxmle, fdtyr vyzed, hszcwd, lyo cptyqzcnpo mclynspd."
"Your previous life ended due to sheer poor luck, struck by lightning or choking on a fish bone.", "Dtzw uwjantzx qnkj jsiji izj yt xmjjw uttw qzhp, xywzhp gd qnlmysnsl tw hmtpnsl ts f knxm gtsj."
"All too aware of your true nature, you’ve studied hags and their powers.", "Rcc kff rnriv fw pfli kilv erkliv, pfl’mv jkluzvu yrxj reu kyvzi gfnvij."
You’ve learned to mimic the abilities of spellcasters by studying their flourishes and words, Gwc’dm tmizvml bw uquqk bpm ijqtqbqma wn axmttkiabmza jg abclgqvo bpmqz ntwczqapma ivl ewzla
"When you sleep, you turn into an inanimate object a little smaller than a human’s thumb—easily overlooked and carried.", "Lwtc ndj hatte, ndj ijgc xcid pc xcpcxbpit dqytri p axiiat hbpaatg iwpc p wjbpc’h iwjbq—tphxan dktgaddzts pcs rpggxts."
Improve a target’s attitude with your lies, Xbegdkt p ipgvti’h piixijst lxiw ndjg axth
"Your cheeks are stretchy, and you can store up to four items of light Bulk or less in these cheek pouches.", "Dtzw hmjjpx fwj xywjyhmd, fsi dtz hfs xytwj zu yt ktzw nyjrx tk qnlmy Gzqp tw qjxx ns ymjxj hmjjp utzhmjx."
You’re adept at hiding your plantlike features to pass as a human., Oek’hu qtufj qj xytydw oekh fbqdjbyau vuqjkhui je fqii qi q xkcqd.
"The fire of your elemental ancestor manifests like dying embers of a blaze, and your inner charcoal helps staunch bleeding, purify simple poisons, and absorb acid.", "Iwt uxgt du ndjg tatbtcipa pcrthidg bpcxuthih axzt snxcv tbqtgh du p qapot, pcs ndjg xcctg rwpgrdpa wtaeh hipjcrw qattsxcv, ejgxun hxbeat edxhdch, pcs pqhdgq prxs."
You know that the greatest treasures often look like refuse., Oek adem jxqj jxu whuqjuij jhuqikhui evjud beea byau huvkiu.
Citizens bolster vacant leadership roles, Zfqfwbkp ylipqbo sxzxkq ibxabopefm olibp
Your identity as a member of your clan is as central to your sense of self as your dwarven ancestry., Xntq hcdmshsx zr z ldladq ne xntq bkzm hr zr bdmsqzk sn xntq rdmrd ne rdke zr xntq cvzqudm zmbdrsqx.
"Raised in the ancient halls of Dongun Hold or the surrounding region, you display your lineage with a clan pistol, rather than a clan dagger.", "Xgoykj ot znk gtioktz ngrry ul Jutmat Nurj ux znk yaxxuatjotm xkmout, eua joyvrge euax rotkgmk cozn g irgt voyzur, xgznkx zngt g irgt jgmmkx."
"By moving your clan dagger with rapid precision, you can protect yourself more effectively.", "He subotm euax irgt jgmmkx cozn xgvoj vxkioyout, eua igt vxuzkiz euaxykrl suxk kllkizobkre."
Your nanites help purge your body of harmful chemicals and toxins., Hxda wjwrcnb qnuy ydapn hxda kxmh xo qjavodu lqnvrljub jwm cxgrwb.
Your tail makes it much easier for you to climb., Zpvs ubjm nblft ju nvdi fbtjfs gps zpv up dmjnc.
You were formed from a clone ritual or alchemical experiment., Vlr tbob clojba colj x zilkb ofqrxi lo xizebjfzxi bumbofjbkq.
The subtle strands of beguiling magic leave little impression on your mind., Cqn bdkcun bcajwmb xo knpdrurwp vjprl unjen urccun rvyanbbrxw xw hxda vrwm.
"You collapse into a pile of bones, mitigating the worst of the damage you would have taken, and the triggering attack deals only the amount it would deal on a hit (typically full damage instead of double damage).", "Iye myvvkzco sxdy k zsvo yp lyxoc, wsdsqkdsxq dro gybcd yp dro nkwkqo iye gyevn rkfo dkuox, kxn dro dbsqqobsxq kddkmu nokvc yxvi dro kwyexd sd gyevn nokv yx k rsd (dizsmkvvi pevv nkwkqo sxcdokn yp nyelvo nkwkqo)."
You make a telegraphed attack to learn about your foe., Lbh znxr n gryrtencurq nggnpx gb yrnea nobhg lbhe sbr.
Fight more effectively as you Climb, Uxvwi bdgt tuutrixktan ph ndj Raxbq
"You commune with the psychic echoes of your ancestors and community, channeling their experiences into yourself.", "Iye mywwexo gsdr dro zcimrsm omryoc yp iyeb kxmocdybc kxn mywwexsdi, mrkxxovsxq drosb ohzobsoxmoc sxdy iyebcovp."
"You are familiar with all the members of your community and their typical movements, and you have learned how to apply these patterns outside those circles.", "Eua gxk lgsorogx cozn grr znk skshkxy ul euax iussatoze gtj znkox zevoigr subksktzy, gtj eua ngbk rkgxtkj nuc zu gvvre znkyk vgzzkxty uazyojk znuyk ioxirky."
"Rather than hide an object somewhere the inspectors won't search, you're skilled at keeping the object on the move so it's never where they look.", "Bkdrob drkx rsno kx yltomd cywogrobo dro sxczomdybc gyx'd cokbmr, iye'bo cusvvon kd uoozsxq dro yltomd yx dro wyfo cy sd'c xofob grobo droi vyyu."
You have learned about your history and your people from shapers., Rhn atox extkgxw tuhnm rhnk ablmhkr tgw rhnk ixhiex ykhf latixkl.
"You have taken it upon yourself to learn the ways of combat to aid with your tasks, perhaps in a role as a corrector.", "Tjp cvqz ovfzi do pkji tjpmnzga oj gzvmi ocz rvtn ja xjhwvo oj vdy rdoc tjpm ovnfn, kzmcvkn di v mjgz vn v xjmmzxojm."
You find wisdom in the movements of the heavens., Tjp adiy rdnyjh di ocz hjqzhzion ja ocz czvqzin.
Your experience with bargaining and deciding terms as part of Highhelm's guilds helps you make deals in other situations., Csyv ibtivmirgi amxl fevkemrmrk erh higmhmrk xivqw ew tevx sj Lmkllipq'w kymphw liptw csy qeoi hiepw mr sxliv wmxyexmsrw.
Leaders gain increased bonuses to aid each other, Rkgjkxy mgot otixkgykj hutayky zu goj kgin uznkx
The short human life span lends perspective and has taught you from a young age to set aside differences and work with others to achieve greatness., Xli wlsvx lyqer pmji wter pirhw tivwtigxmzi erh lew xeyklx csy jvsq e csyrk eki xs wix ewmhi hmjjivirgiw erh asvo amxl sxlivw xs eglmizi kviexriww.
You've tended to your coral jewelry so well that you have formed a symbiotic relationship with it., Qgm'nw lwfvwv lg qgmj ugjsd bwowdjq kg owdd lzsl qgm zsnw xgjewv s kqetaglau jwdslagfkzah oalz al.
"The smallest of fey have ridden corgis as mounts since time immemorial, leading to a pattern on corgis' backs called a “faerie saddle.", "Bpm auittmab wn nmg pidm zqllmv kwzoqa ia uwcvba aqvkm bqum quumuwzqit, tmilqvo bw i xibbmzv wv kwzoqa' jiksa kittml i “nimzqm ailltm."
"When a foe Casts a Spell that has the mental trait and you can see its manifestations, you can use your own mental magic to disrupt it.", "Ufcl y dmc Ayqrq y Qncjj rfyr fyq rfc kclryj rpygr ylb wms ayl qcc grq kylgdcqryrgmlq, wms ayl sqc wmsp mul kclryj kyega rm bgqpsnr gr."
"When a foe Casts a Spell and you can see its manifestations, you can use your magic to disrupt it.", "Qbyh u ziy Wumnm u Mjyff uhx sio wuh myy cnm guhczymnuncihm, sio wuh omy siol guacw ni xcmlojn cn."
"You grew up in the proud Padishah Empire, where even insults have a certain poetic wit.", "Gwc ozme cx qv bpm xzwcl Xilqapip Muxqzm, epmzm mdmv qvactba pidm i kmzbiqv xwmbqk eqb."
Get along in noble society, Mkz grutm ot tuhrk yuiokze
You lay down suppressive fire to protect allies by forcing foes to take cover from your wild attacks., Ukq hwu zksj oqllnaooera bena pk lnkpayp whheao xu bknyejc bkao pk pwga ykran bnki ukqn sehz wppwygo.
Your knowledge of items' construction allows you to discern their magical effects as well., Csyv orsapihki sj mxiqw' gsrwxvygxmsr eppsaw csy xs hmwgivr xlimv qekmgep ijjigxw ew aipp.
Your arms flutter like a crane's wings., Oekh qhci vbkjjuh byau q shqdu'i mydwi.
You can transform into a small animal or celestial creature to scurry and spy., Csy ger xverwjsvq mrxs e wqepp ermqep sv gipiwxmep gviexyvi xs wgyvvc erh wtc.
"You have a powerful creative drive, useful for prevarication and performance.", "Xnt gzud z onvdqetk bqdzshud cqhud, trdetk enq oqduzqhbzshnm zmc odqenqlzmbd."
"With pitiful posturing, you cause your foe to pull back a deadly attack.", "Bnym unynkzq utxyzwnsl, dtz hfzxj dtzw ktj yt uzqq gfhp f ijfiqd fyyfhp."
"Once per hour, you can use Change Shape to enter a critter shape.", "Nmbd odq gntq, xnt bzm trd Bgzmfd Rgzod sn dmsdq z bqhssdq rgzod."
You can communicate with the simplest of frogs and other similar creatures using longwinded croaks., Eua igt iussatoigzk cozn znk yosvrkyz ul lxumy gtj uznkx yosorgx ixkgzaxky ayotm rutmcotjkj ixugqy.
